compound,d_eform,d_edec,d_eps,d_slme,pass
K0.5Rb0.5Al1Se2_kesterite,3.281249938424935e-08,1.312499975369974e-07,0.0,0.0,True
K0.5Rb0.5Al1Se2_stannite,6.96875011030329e-08,2.787500008594179e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Al1Te2_kesterite,1.3750000249501682e-08,5.5000000998006726e-08,0.0,0.0,True
K0.5Rb0.5Al1Te2_stannite,4.656250007784024e-08,1.8624999853500412e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Ba1Zr1S4_stannite,7.499999998827889e-08,5.999999999062311e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Ba1Zr1Se4_stannite,1.4218749289085508e-08,1.1374999786539775e-07,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Ca1Sn1S4_stannite,1.3750000249501682e-08,1.1000000199601345e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Ca1Sn1Se4_stannite,5.000000413701855e-09,4.000000330961484e-08,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Ca1Zr1S4_stannite,3.171875118113121e-08,2.5375000234362233e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Ca1Zr1Se4_stannite,7.781249911076316e-08,6.224999964388189e-07,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Ca1Zr1Te4_stannite,5.4687499417838126e-08,4.374999988954187e-07,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Cd1Ge1S4_stannite,6.250000073038109e-09,4.999999703159119e-08,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Cd1Ge1Se4_kesterite,1.1249999598561544e-08,8.999999323577867e-08,3.333333431498886e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Cd1Ge1Se4_stannite,3.750000754365601e-09,3.000000248221113e-08,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Cd1Ge1Te4_kesterite,3.9218750025327154e-08,3.1375000020261723e-07,0.0,0.03570000000000206,False
K0.5Rb0.5Cs0.5Ag0.5Cd1Sn1S4_stannite,4.453125024284077e-08,3.562499983900125e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Cd1Sn1Te4_stannite,2.968749690523964e-09,2.3749997524191713e-08,0.0,0.00140000000000029,True
K0.5Rb0.5Cs0.5Ag0.5Cd1Zr1S4_stannite,7.734375051526854e-08,6.187500005694346e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Cd1Zr1Se4_stannite,5.06250006360176e-08,4.0500000153542715e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Cd1Zr1Te4_stannite,4.9843750460354386e-08,3.987500036828351e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Ge1S4_stannite,6.718750045209276e-08,5.375000000640284e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Ge1Se4_stannite,7.687499969932787e-08,6.14999997594623e-07,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Sn1S4_kesterite,3.1874999972814066e-08,2.550000033352262e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Sn1S4_stannite,7.281249958523972e-08,5.825000002346314e-07,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Sn1Se4_kesterite,3.250000046861601e-08,2.600000001962144e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Sn1Se4_stannite,2.3593750064776486e-08,1.887500005182119e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Sn1Te4_stannite,1.7187495870985003e-09,1.3749996696788003e-08,3.333333253863202e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Zr1S4_stannite,5.703124950073857e-08,4.562499995586222e-07,3.333333387089965e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Zr1Se4_kesterite,4.4375001007068704e-08,3.5500000450383595e-07,3.333333342681044e-08,,False
K0.5Rb0.5Cs0.5Ag0.5Mg1Zr1Se4_stannite,1.2343750466214942e-08,9.875000017700586e-08,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Mg1Zr1Te4_stannite,3.203125009676455e-08,2.5624999722140274e-07,3.333333431498886e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Sr1Ge1S4_stannite,3.9843750077039886e-08,3.1875000416903276e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Sr1Sn1S4_stannite,5.171874972731416e-08,4.1375000137122697e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Sr1Zr1S4_stannite,1.8750005992274055e-09,1.5000004793819244e-08,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Sr1Zr1Se4_stannite,7.359375109317057e-08,5.887500051926509e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Zn1Ge1S4_kesterite,1.828124984726287e-08,1.4625000233081664e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Zn1Ge1S4_stannite,3.9218749581237944e-08,3.1375000020261723e-07,4.440892098500626e-16,,False
K0.5Rb0.5Cs0.5Ag0.5Zn1Ge1Se4_kesterite,7.078125019432946e-08,5.662500015546357e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Zn1Ge1Se4_stannite,4.359374994322707e-08,3.4874999954581654e-07,3.333333431498886e-08,0.07710000000000061,False
K0.5Rb0.5Cs0.5Ag0.5Zn1Sn1S4_stannite,2.1874999589499566e-09,1.7499999671599653e-08,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Zn1Sn1Se4_stannite,7.796874967880285e-08,6.237499974304228e-07,3.333333253863202e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Zn1Sn1Te4_stannite,5.687499982087729e-08,4.55000002119732e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Zn1Zr1S4_stannite,5.593749952126359e-08,4.474999997228224e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Zn1Zr1Se4_stannite,3.8437500737842356e-08,3.0750000235002517e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Ag0.5Zn1Zr1Te4_stannite,6.515624972891487e-08,5.212500013840327e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Ba1Zr1Se4_kesterite,2.171874902145987e-08,1.7374999572439265e-07,8.881784197001252e-16,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Ba1Zr1Se4_stannite,5.421874993416509e-08,4.3374999592060703e-07,8.881784197001252e-16,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Ca1Ge1S4_stannite,1.5468749392510972e-08,1.2374999869280146e-07,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Ca1Zr1Te4_kesterite,2.343750526989652e-09,1.8750000663203537e-08,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Ca1Zr1Te4_stannite,6.65624990681124e-08,5.324999960976129e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Cd1Ge1S4_stannite,7.109375088631964e-08,5.687500035378434e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Cd1Ge1Se4_stannite,6.390624962548941e-08,5.11250000556629e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Cd1Sn1Se4_stannite,4.3281250583504516e-08,3.4625000466803613e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Cd1Zr1Se4_stannite,4.562499933413733e-08,3.649999982258123e-07,0.0,,False
K0.5Rb0.5Cs0.5Cu0.5Cd1Zr1Te4_stannite,5.312499995469011e-08,4.2500000319023457e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Mg0.5Sr0.5Sn1S4_stannite,1.4218750621353138e-08,1.137500049708251e-07,0.0,,False
K0.5Rb0.5Cs0.5Cu0.5Mg1Ge1S4_stannite,6.750000069999373e-08,5.400000020472362e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Mg1Ge1Se4_stannite,3.874999920938649e-08,3.099999972278056e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Mg1Sn0.5Ge0.5S3Te1_stannite,6.04687500072032e-08,4.837500000576256e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Mg1Sn1S4_stannite,3.1562499724913096e-08,2.5250000135201844e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Mg1Sn1Se4_kesterite,5.187499896308623e-08,4.149999952574035e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Mg1Sn1Se4_stannite,4.078124948847517e-08,3.2624999590780135e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Mg1Zr1S4_stannite,6.687500020419179e-08,5.35000005186248e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Mg1Zr1Te4_stannite,5.000000014021566e-08,3.999999975690116e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Sr1Zr1Se4_kesterite,3.9531249829138915e-08,3.16250002185825e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Zn1Ge1Te4_kesterite,6.374999950153892e-08,5.099999995650251e-07,3.333333431498886e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Zn1Ge1Te4_stannite,2.6406250519528385e-08,2.112500006035134e-07,3.333333253863202e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Zn1Sn1S4_stannite,3.484375010742724e-08,2.787500008594179e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Zn1Zr1S4_kesterite,5.624999976916456e-08,4.499999946006028e-07,0.0,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Zn1Zr1S4_stannite,5.187499985126465e-08,4.1500000236283086e-07,3.333333387089965e-08,0.0,True
K0.5Rb0.5Cs0.5Cu0.5Zn1Zr1Se4_stannite,2.6406250963617595e-08,2.1125000415622708e-07,3.333333431498886e-08,0.0,True
K0.5Rb0.5Cs1Ba0.5Cd0.5Sn1S4_stannite,7.812499980275334e-08,6.249999984220267e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Ba1Ge1S4_kesterite,1.2656250270026703e-08,1.0125000216021363e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Ba1Ge1S4_stannite,5.937500269226348e-09,4.750000215381078e-08,3.333333331578814e-08,0.0,True
K0.5Rb0.5Cs1Ba1Sn1S4_kesterite,2.0781250942292218e-08,1.6625000398562406e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Ba1Sn1S4_stannite,9.062500527790007e-09,7.250000066960638e-08,2.220446049250313e-16,0.0,True
K0.5Rb0.5Cs1Ba1Sn1Se4_stannite,3.656250013861495e-08,2.924999975562059e-07,3.3333333204765836e-08,0.0,True
K0.5Rb0.5Cs1Ba1Sn1Te4_stannite,2.4062500436627943e-08,1.9250000349302354e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Ba1Zr1S4_kesterite,6.531250029695457e-08,5.224999952702092e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Ba1Zr1S4_stannite,5.5781248953223894e-08,4.462499987312185e-07,3.3333333648855046e-08,0.0,True
K0.5Rb0.5Cs1Ba1Zr1Se4_kesterite,4.046875057284183e-08,3.2375000103002094e-07,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs1Ba1Zr1Se4_stannite,3.406249993176402e-08,2.724999959013985e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs1Ba1Zr1Te4_stannite,7.656250078369453e-08,6.125000027168426e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Ca1Sn1S4_stannite,1.4375000301214413e-08,1.1499999885700163e-07,0.0,0.0,True
K0.5Rb0.5Cs1Ca1Zr1S4_kesterite,4.3437500707455e-08,3.4749999855421265e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Ca1Zr1S4_stannite,3.718750019032768e-08,2.9750000152262146e-07,3.333333298272123e-08,,False
K0.5Rb0.5Cs1Ca1Zr1Se4_kesterite,2.9218749642012654e-08,2.337500006888149e-07,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs1Ca1Zr1Se4_stannite,2.3437496388112322e-09,1.8750000663203537e-08,2.220446049250313e-16,0.0,True
K0.5Rb0.5Cs1Ca1Zr1Te4_stannite,5.984375084366889e-08,4.787500031966374e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Cd1Ge1S4_stannite,7.796875012289206e-08,6.237499974304228e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs1Cd1Ge1Se4_stannite,6.156250043076739e-08,4.924999998934254e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs1Cd1Sn1S4_stannite,6.968750021485448e-08,5.575000017188358e-07,0.0,0.0,True
K0.5Rb0.5Cs1Cd1Sn1Se4_stannite,2.1874999589499566e-09,1.7499999671599653e-08,0.0,0.0,True
K0.5Rb0.5Cs1Cd1Sn1Te4_stannite,6.843750011142902e-08,5.475000008914321e-07,8.881784197001252e-16,0.0,True
K0.5Rb0.5Cs1Cd1Zr1S4_kesterite,7.625000053579356e-08,6.100000007336348e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Cd1Zr1S4_stannite,1.4687500549115384e-08,1.175000008402094e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Cd1Zr1Se4_kesterite,7.499999288285153e-09,5.99999978589949e-08,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Cd1Zr1Se4_stannite,1.96874991864604e-08,1.5749999704439688e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs1Cd1Zr1Te4_stannite,1.968749963054961e-08,1.5749999704439688e-07,0.0,0.0,True
K0.5Rb0.5Cs1Mg1Ge1S4_kesterite,1.4062502273759492e-09,1.1250001819007593e-08,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs1Mg1Ge1S4_stannite,7.015624969852752e-08,5.612499975882201e-07,4.440892098500626e-16,0.0,True
K0.5Rb0.5Cs1Mg1Ge1Te4_stannite,4.9843750016265176e-08,3.987500001301214e-07,3.333333387089965e-08,0.0,True
K0.5Rb0.5Cs1Mg1Sn1S4_stannite,1.312499975369974e-08,1.0499999802959792e-07,3.333333326027699e-08,0.0,True
K0.5Rb0.5Cs1Mg1Sn1Se4_kesterite,7.74999993069514e-08,6.199999944556112e-07,0.0,0.0,True
K0.5Rb0.5Cs1Mg1Sn1Se4_stannite,4.1562500552316806e-08,3.3250000086582077e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Mg1Sn1Te4_stannite,4.4374999674801074e-08,3.549999973984086e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs1Mg1Zr1S4_kesterite,3.89062506656046e-08,3.112500053248368e-07,0.0,0.0,True
K0.5Rb0.5Cs1Mg1Zr1S4_stannite,6.390625006957862e-08,5.11250000556629e-07,2.220446049250313e-16,0.0,True
K0.5Rb0.5Cs1Mg1Zr1Se4_kesterite,1.5468749392510972e-08,1.2374999869280146e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Mg1Zr1Se4_stannite,5.5000000553917516e-08,4.4000000087862645e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Mg1Zr1Te4_kesterite,6.57812497806276e-08,5.262499982450208e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Mg1Zr1Te4_stannite,4.9843749572175966e-08,3.9874999657740773e-07,0.0,0.0,True
K0.5Rb0.5Cs1Sr1Ge1Se4_kesterite,7.390625000880391e-08,5.912500000704313e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Sr1Ge1Se4_stannite,1.0468749422898327e-08,8.374999538318662e-08,0.0,0.0,True
K0.5Rb0.5Cs1Sr1Sn1S4_kesterite,9.99999993922529e-09,7.999999951380232e-08,0.0,0.0,True
K0.5Rb0.5Cs1Sr1Sn1S4_stannite,2.0781250498203008e-08,1.6625000398562406e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cs1Sr1Sn1Se4_stannite,4.546874965427605e-08,3.637499972342084e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Sr1Zr1S4_kesterite,5.468749897374892e-09,4.374999917899913e-08,0.0,0.0,True
K0.5Rb0.5Cs1Sr1Zr1S4_stannite,3.3593750004001777e-08,2.687500000320142e-07,3.3333333204765836e-08,0.0,True
K0.5Rb0.5Cs1Sr1Zr1Se4_kesterite,9.375002996137027e-10,7.499998844195943e-09,0.0,0.0,True
K0.5Rb0.5Cs1Sr1Zr1Se4_stannite,3.8437500737842356e-08,3.0750000235002517e-07,3.3333333204765836e-08,0.0,True
K0.5Rb0.5Cs1Sr1Zr1Te4_stannite,2.624999950739948e-08,2.0999999605919584e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Zn1Ge1Se4_stannite,1.624999956817419e-08,1.2999999654539351e-07,3.333333387089965e-08,,False
K0.5Rb0.5Cs1Zn1Sn1S4_kesterite,1.546875116886781e-08,1.237500057982288e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Zn1Sn1S4_stannite,3.140625048914103e-08,2.5125000036041456e-07,0.0,0.0,True
K0.5Rb0.5Cs1Zn1Sn1Se4_kesterite,6.874999991524078e-08,5.499999957692125e-07,3.333333253863202e-08,0.0,True
K0.5Rb0.5Cs1Zn1Zr1S4_kesterite,2.9062499962151378e-08,2.3249999969721102e-07,0.0,0.0,True
K0.5Rb0.5Cs1Zn1Zr1S4_stannite,4.6093750594167204e-08,3.6875000120062396e-07,0.0,0.0,True
K0.5Rb0.5Cs1Zn1Zr1Se4_kesterite,6.921874939891381e-08,5.537499987440242e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cs1Zn1Zr1Se4_stannite,3.109375024124006e-08,2.487499983772068e-07,0.0,0.0,True
K0.5Rb0.5Cs1Zn1Zr1Te4_stannite,7.140625024604219e-08,5.712500055210512e-07,0.0,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Ba0.5Cd0.5Sn1Se2Te2_kesterite,7.718749950313963e-08,6.174999995778307e-07,0.0,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Ba0.5Cd0.5Sn1Se2Te2_stannite,5.499999877756068e-08,4.399999937731991e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Ba1Sn1Se4_stannite,3.000000026176508e-08,2.3999999854140697e-07,3.333333298272123e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Ba1Sn1Te4_stannite,6.890624959510205e-08,5.512499967608164e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Ca1Zr1S4_kesterite,1.2343750910304152e-08,9.875000017700586e-08,3.333333298272123e-08,,False
K0.5Rb0.5Cu0.5Ag0.5Cd1Ge1Se4_stannite,5.078125031587888e-08,4.0625000252703103e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Cd1Ge1Te4_kesterite,2.171874990963829e-08,1.7374999927710633e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Cd1Zr1S4_stannite,5.4999999665739097e-08,4.4000000087862645e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Cd1Zr1Se4_kesterite,7.46874992962887e-08,5.974999979230233e-07,3.333333253863202e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Cd1Zr1Te4_stannite,6.40624997494399e-08,5.124999944428055e-07,3.333333253863202e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg0.5Ba0.5Ge1S2Te2_kesterite,4.6406250397978965e-08,3.7124999607840437e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg0.5Ba0.5Ge1S2Te2_stannite,1.5781250084501153e-08,1.2624999357058186e-07,0.0,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg0.5Cd0.5Ge1S1Se2Te1_stannite,6.031250077143113e-08,4.824999990660217e-07,8.881784197001252e-16,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Ge1S4_stannite,3.0156250385715566e-08,2.4124999953301085e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Ge1Se4_stannite,5.984374951140126e-08,4.7874999609121e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Ge1Te4_stannite,6.000000052353016e-08,4.800000041882413e-07,3.333333342681044e-08,0.007200000000000983,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Sn1S4_stannite,3.1250000365190544e-08,2.499999993688107e-07,0.0,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Sn1Se4_kesterite,2.140625010582653e-08,1.7125000084661224e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Sn1Se4_stannite,5.0624999303749973e-08,4.049999944299998e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Sn1Te4_kesterite,7.343750496602297e-09,5.8750003972818376e-08,3.333333253863202e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Zr1S4_kesterite,3.031250050966605e-08,2.4250000052461473e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Zr1S4_stannite,7.281249958523972e-08,5.825000002346314e-07,3.333333387089965e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Zr1Te4_stannite,4.84374984566216e-09,3.8750002318010957e-08,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Sr1Sn1Te4_kesterite,5.234375111129452e-08,4.187500053376425e-07,3.333333342681044e-08,0.020599999999998175,False
K0.5Rb0.5Cu0.5Ag0.5Sr1Sn1Te4_stannite,2.1562499785687805e-08,1.7250000183821612e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Zn0.5Cd0.5Ge1Se4_stannite,3.0156249941626356e-08,2.4124999953301085e-07,0.0,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Zn1Ge1S4_stannite,4.9843750016265176e-08,3.9874999657740773e-07,0.0,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Zn1Ge1Te4_stannite,7.203125029775492e-08,5.762499988293257e-07,0.0,0.5350999999999999,False
K0.5Rb0.5Cu0.5Ag0.5Zn1Sn1Se4_stannite,4.375000361989123e-09,3.4999999343199306e-08,0.0,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Zn1Zr1S4_stannite,4.8125000429166676e-08,3.849999998806197e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu0.5Ag0.5Zn1Zr1Te4_stannite,6.03124994391635e-08,4.824999990660217e-07,8.881784197001252e-16,0.0,True
K0.5Rb0.5Cu1Ba0.5Cd0.5Ge1S3Te1_kesterite,3.796874992190169e-08,3.037499993752135e-07,0.0,1.5293,False
K0.5Rb0.5Cu1Ba0.5Cd0.5Ge1S3Te1_stannite,4.8437502897513696e-09,3.8750002318010957e-08,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu1Ba1Zr1S4_kesterite,4.2656249199524154e-08,3.412500007016206e-07,0.0,0.0,True
K0.5Rb0.5Cu1Ba1Zr1S4_stannite,7.375000077303184e-08,5.899999990788274e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu1Ba1Zr1Te4_stannite,7.421875070079409e-08,5.93750002053639e-07,0.0,0.0,True
K0.5Rb0.5Cu1Ca1Zr1Se4_stannite,2.484375061229116e-08,1.987500013456156e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu1Cd1Ge1S4_stannite,5.624999577236167e-09,4.5000000170603016e-08,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu1Cd1Sn1S4_kesterite,1.484374934079824e-08,1.1874999472638592e-07,0.0,0.0,True
K0.5Rb0.5Cu1Cd1Sn1S4_stannite,3.656249969452574e-08,2.924999975562059e-07,3.333333431498886e-08,0.0,True
K0.5Rb0.5Cu1Cd1Sn1Te4_kesterite,6.750000025590452e-08,5.399999984945225e-07,3.333333342681044e-08,0.018900000000002137,False
K0.5Rb0.5Cu1Cd1Sn1Te4_stannite,6.562500098894475e-08,5.250000043588443e-07,3.333333342681044e-08,0.0893999999999977,False
K0.5Rb0.5Cu1Mg0.5Ca0.5Ge1S1Se2Te1_kesterite,7.531250023617986e-08,6.025000018894389e-07,8.881784197001252e-16,0.0,True
K0.5Rb0.5Cu1Mg0.5Ca0.5Ge1S1Se2Te1_stannite,1.4531249981075689e-08,1.1624999984860551e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu1Mg1Ge1S4_stannite,7.765624987499109e-08,6.212500025526424e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu1Mg1Ge1Se4_stannite,3.375000057204147e-08,2.700000010236181e-07,0.0,0.0,True
K0.5Rb0.5Cu1Mg1Sn1S4_stannite,2.0624999930163312e-08,1.6500000299402018e-07,0.0,0.0,True
K0.5Rb0.5Cu1Mg1Sn1Se4_stannite,3.125006919901807e-10,2.500001983207767e-09,3.333333253863202e-08,0.0,True
K0.5Rb0.5Cu1Mg1Sn1Te4_kesterite,2.8593749146210712e-08,2.2874999672239937e-07,3.333333431498886e-08,0.0,True
K0.5Rb0.5Cu1Mg1Sn1Te4_stannite,7.796875012289206e-08,6.237499974304228e-07,8.881784197001252e-16,0.0,True
K0.5Rb0.5Cu1Mg1Zr1S4_stannite,4.76562491691368e-08,3.812499969058081e-07,0.0,0.0,True
K0.5Rb0.5Cu1Mg1Zr1Se4_stannite,4.5000000614692226e-08,3.6000000136482413e-07,3.333333431498886e-08,0.0,True
K0.5Rb0.5Cu1Sr0.5Cd0.5Sn0.5Ge0.5S2Se2_stannite,4.9843749572175966e-08,3.9874999657740773e-07,3.333333253863202e-08,0.0,True
K0.5Rb0.5Cu1Sr0.5Zn0.5Sn0.5Ge0.5Se3Te1_kesterite,5.250000123524501e-08,4.2000001343467375e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu1Sr0.5Zn0.5Sn0.5Ge0.5Se3Te1_stannite,6.249999184859689e-09,4.9999989926163835e-08,3.333333253863202e-08,0.012699999999998823,False
K0.5Rb0.5Cu1Sr1Ge1Te4_stannite,4.484374960256332e-08,3.5875000037322025e-07,8.881784197001252e-16,0.0,True
K0.5Rb0.5Cu1Zn1Ge1S4_stannite,6.156250043076739e-08,4.925000069988528e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu1Zn1Ge1Se4_stannite,2.9062499962151378e-08,2.3249999969721102e-07,3.333333342681044e-08,0.0,True
K0.5Rb0.5Cu1Zn1Ge1Te4_stannite,6.67187496361521e-08,5.337500041946441e-07,3.333333431498886e-08,0.1365999999999996,False
K0.5Rb0.5Cu1Zn1Sn1S4_stannite,5.515624978968958e-08,4.41249994764803e-07,3.333333431498886e-08,0.0,True
